antecedents_str,consequents_str,support,confidence,lift
"堂子, 蒙古",朔,0.22727272727272727,1.0,1.9743589743589747
堂子,"朔, 蒙古",0.22727272727272727,1.0,1.9743589743589747
"堂子, 蒙古",八旗,0.22727272727272727,1.0,2.9615384615384617
"八旗, 蒙古",堂子,0.22727272727272727,0.673076923076923,2.9615384615384612
堂子,"八旗, 蒙古",0.22727272727272727,1.0,2.9615384615384617
八旗,"堂子, 蒙古",0.22727272727272727,0.673076923076923,2.9615384615384612
"堂子, 蒙古",正月,0.22727272727272727,1.0,3.75609756097561
"正月, 蒙古",堂子,0.22727272727272727,0.853658536585366,3.7560975609756104
堂子,"正月, 蒙古",0.22727272727272727,1.0,3.75609756097561
正月,"堂子, 蒙古",0.22727272727272727,0.853658536585366,3.7560975609756104
"蒙古, 貝勒貝子",堂子,0.22727272727272727,0.875,3.85
"堂子, 蒙古",貝勒貝子,0.22727272727272727,1.0,3.8500000000000005
貝勒貝子,"堂子, 蒙古",0.22727272727272727,0.875,3.85
堂子,"蒙古, 貝勒貝子",0.22727272727272727,1.0,3.8500000000000005
"堂子, 蒙古",元旦,0.22727272727272727,1.0,4.052631578947368
"元旦, 蒙古",堂子,0.22727272727272727,0.9210526315789473,4.052631578947368
堂子,"元旦, 蒙古",0.22727272727272727,1.0,4.052631578947368
元旦,"堂子, 蒙古",0.22727272727272727,0.9210526315789473,4.052631578947368
"蒙古, 諸王",堂子,0.22077922077922077,0.7555555555555555,3.3244444444444445
"堂子, 蒙古",諸王,0.22077922077922077,0.9714285714285714,3.3244444444444445
諸王,"堂子, 蒙古",0.22077922077922077,0.7555555555555555,3.3244444444444445
堂子,"蒙古, 諸王",0.22077922077922077,0.9714285714285714,3.3244444444444445
"大學士, 蒙古",堂子,0.22077922077922077,0.5151515151515151,2.2666666666666666
"堂子, 蒙古",大學士,0.22077922077922077,0.9714285714285714,2.2666666666666666
大學士,"堂子, 蒙古",0.22077922077922077,0.5151515151515151,2.2666666666666666
堂子,"大學士, 蒙古",0.22077922077922077,0.9714285714285714,2.2666666666666666
"堂子, 蒙古",藩王,0.21428571428571427,0.9428571428571428,4.148571428571429
"蒙古, 藩王",堂子,0.21428571428571427,0.9428571428571428,4.148571428571429
堂子,"蒙古, 藩王",0.21428571428571427,0.9428571428571428,4.148571428571429
藩王,"堂子, 蒙古",0.21428571428571427,0.9428571428571428,4.148571428571429
"堂子, 蒙古",滿洲,0.2077922077922078,0.9142857142857144,1.8285714285714287
堂子,"滿洲, 蒙古",0.2077922077922078,0.9142857142857144,1.8285714285714287
