antecedents_str,consequents_str,support,confidence,lift
兵部,"噶爾丹, 土謝",0.18518518518518517,0.5555555555555556,2.1428571428571432
土謝,"兵部, 噶爾丹",0.18518518518518517,0.7142857142857143,2.410714285714286
"噶爾丹, 土謝",胡土克圖,0.18518518518518517,0.7142857142857143,1.9285714285714288
"土謝, 胡土克圖",噶爾丹,0.18518518518518517,1.0,1.5
"噶爾丹, 胡土克圖",土謝,0.18518518518518517,0.5,1.9285714285714286
土謝,"噶爾丹, 胡土克圖",0.18518518518518517,0.7142857142857143,1.9285714285714288
胡土克圖,"噶爾丹, 土謝",0.18518518518518517,0.5,1.9285714285714286
"土謝, 汗",噶爾丹,0.14814814814814814,1.0,1.5
"噶爾丹, 土謝",汗,0.14814814814814814,0.5714285714285714,2.204081632653061
"噶爾丹, 汗",土謝,0.14814814814814814,0.5714285714285714,2.204081632653061
土謝,"噶爾丹, 汗",0.14814814814814814,0.5714285714285714,2.204081632653061
汗,"噶爾丹, 土謝",0.14814814814814814,0.5714285714285714,2.204081632653061
"丹巴, 土謝",噶爾丹,0.14814814814814814,1.0,1.5
"丹巴, 噶爾丹",土謝,0.14814814814814814,0.5,1.9285714285714286
"噶爾丹, 土謝",丹巴,0.14814814814814814,0.5714285714285714,1.9285714285714286
丹巴,"噶爾丹, 土謝",0.14814814814814814,0.5,1.9285714285714286
土謝,"丹巴, 噶爾丹",0.14814814814814814,0.5714285714285714,1.9285714285714286
"土謝, 尚書",噶爾丹,0.1111111111111111,1.0,1.5
"土謝, 實錄",噶爾丹,0.18518518518518517,1.0,1.5
土謝,"噶爾丹, 實錄",0.18518518518518517,0.7142857142857143,1.7532467532467533
"侍郎, 土謝",噶爾丹,0.1111111111111111,1.0,1.5
"侍郎, 噶爾丹",土謝,0.1111111111111111,0.5,1.9285714285714286
"土謝, 大學士",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 大學士",土謝,0.1111111111111111,0.6,2.3142857142857145
